CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
595,59,0,315423.82827290375,2,0,0,6225252.754674225,1
659,24,0,520107.2609199273,2,0,0,4834226.032250269,1
665,69,9,886074.5585256424,2,1,0,4358507.257042307,1
547,57,10,25264.505675110944,2,1,1,5333632.119036555,0
776,61,7,956756.4271918922,1,0,0,7313607.897826945,1
563,38,6,397480.2604911397,3,1,0,7252476.376872767,1
746,42,9,109895.81923801033,2,1,0,4519203.048623178,0
692,23,0,190817.07950429525,1,0,1,6535687.389336223,1
585,37,10,165593.79870472246,3,1,1,4610830.673920664,0
827,52,1,378425.9945739209,2,1,0,5067741.098870489,0
530,64,3,26534.63520311532,1,0,1,4052953.236891605,1
741,28,0,86306.11768858823,2,1,1,4636709.722187533,0
750,39,2,837503.2643041393,3,1,1,7682660.13909936,0
582,42,7,71129.82420315835,3,1,1,5184842.294678473,0
789,24,7,132892.62985009007,4,1,1,5270565.017104636,0
624,53,7,301992.11506982305,3,0,1,2105564.4414840834,0
678,34,5,363994.471302622,1,1,0,4381512.184734541,0
676,42,5,721137.1622209644,2,0,1,4517370.192510542,0
636,38,4,296499.29571236286,3,1,1,3341713.02911319,0
731,33,8,780001.647117127,2,1,1,5043330.823407127,0
729,44,3,481620.82224924857,2,0,1,4141635.419544691,0
475,41,9,60011.374397091895,2,1,1,5159991.710487165,0
780,39,6,84997.78051520456,2,0,1,5243006.019637869,0
483,34,0,287267.77787232527,4,1,1,3088491.284354711,1
753,49,8,252827.33568136106,2,1,1,4202596.435033621,0
762,69,6,680399.6102227103,2,0,1,5154748.565521667,0
540,47,9,434628.60222180263,4,1,1,7368598.862313451,0
608,59,8,245620.236367057,2,1,1,5513438.345591481,0
539,24,6,93623.00106838194,1,0,1,3676129.6401651446,1
628,47,1,128632.75910884154,2,1,1,5798009.518487705,0
619,28,5,428422.83622700564,3,1,0,8415097.77864352,0
727,22,9,275336.89777829195,3,1,0,6833412.9451780375,0
781,33,10,361728.46647348395,3,1,1,6095053.06087124,0
789,62,3,93573.0492823335,3,1,1,6451180.350964643,0
593,59,2,543697.1021808342,2,1,0,7879908.082857261,0
629,48,1,957094.8937858719,3,1,0,7151253.58803532,0
481,22,5,149162.2559482738,3,1,1,6133520.7622353155,0
569,42,7,338159.0199776577,1,0,1,7137284.439180169,0
746,49,5,1855099.1271361557,1,1,1,2836697.8074718784,0
811,47,8,202663.864185642,4,1,1,1995469.4953194377,0
526,18,4,451991.325166975,3,1,0,5314197.30128766,0
590,31,1,47262.87888201146,3,0,0,5137361.419301077,1
647,44,7,465721.22388407856,3,1,0,3912179.8929734845,0
678,53,8,46953.05829881879,2,1,1,6651705.339655419,0
569,18,9,1599971.0438932958,2,1,0,1274272.8270975281,1
692,42,3,628796.9504673016,2,1,1,3930455.4878843925,0
602,47,5,775961.5030596574,1,1,1,4030088.9102447703,0
648,57,10,608874.228500001,3,1,1,1727396.4298010813,0
704,55,9,445468.72497772897,2,1,1,7989462.0145386085,0
650,53,7,298839.2167417696,2,0,0,2281597.462673354,0
606,33,8,977280.5596769318,2,1,1,3823319.885384628,0
639,18,4,1571370.3811646989,2,0,0,6815959.515610267,0
641,39,5,345610.69095463556,1,1,0,6292090.686857463,1
612,60,10,1340716.6655800524,2,1,1,2783650.6070305067,0
624,65,3,437733.8606634291,1,1,0,6364978.418521273,1
809,55,4,386511.1536091182,1,0,1,5579568.957316443,0
706,51,6,303010.41029963235,4,1,1,9666071.124222934,0
620,50,8,117410.58600285709,1,0,0,5807880.832136609,1
719,36,9,1863.2979796416548,2,0,0,4717516.357862936,1
616,43,10,138210.34483086926,2,0,1,3286996.0857611545,0
767,70,5,356392.5457469414,2,1,1,3511513.2660888573,0
686,30,5,238985.6049498074,1,1,1,3348461.8090636837,0
639,69,7,297543.3277603055,3,1,1,7742197.627823845,1
694,40,10,1972485.425772694,3,1,1,5035939.830032941,0
492,64,3,215601.0178548887,2,0,1,6130494.2479494605,1
537,23,2,300906.9393585895,2,1,0,8028495.199961774,0
530,53,6,71655.55865378851,4,0,1,283071.71558506973,0
664,33,4,24572.92323786082,3,0,1,7557747.52940075,0
823,23,1,746738.2999818863,2,0,1,5110793.823566669,0
850,48,1,422780.05648991244,1,1,1,5870096.743280889,0
713,60,10,715028.6840150107,2,1,1,3343193.5565034975,0
700,32,5,81178.76472440922,2,1,0,3489751.203102963,0
469,22,7,424116.0480378878,1,1,1,5977691.7796259755,1
595,43,0,146275.26833512273,2,1,1,9769195.60066294,0
571,43,10,129425.40293406007,2,0,1,7006626.625629803,0
587,53,5,5796.47670636662,2,1,0,7531045.84283708,1
633,59,1,69826.89016465818,3,1,0,4615997.45947716,0
602,44,1,185001.7677862956,3,1,1,3799591.5508287437,0
452,72,6,62146.39191474173,2,1,1,3438390.0968420133,1
724,48,9,2000000.0,3,1,0,4023452.550606624,0
542,39,0,184541.98675021442,1,0,1,894435.1336589493,1
673,20,5,69817.2446026682,3,1,0,3550161.3142167963,0
850,41,6,110998.54988796686,1,1,1,3879293.687880314,0
558,39,7,443005.9346893535,1,0,1,4649283.651210318,1
396,59,6,33093.151720620044,2,1,0,5263500.219494583,1
621,51,5,991826.2115330779,2,1,1,5724901.737251221,0
760,27,8,1628544.353110219,4,0,1,4970149.255114079,0
845,47,2,141677.33835297046,2,1,0,3837113.827314486,1
527,55,10,299005.11568946135,2,1,1,1073282.713468959,0
699,67,5,11191.546944112199,2,1,1,3849382.7831964134,0
603,58,3,511813.0213106927,2,0,1,3055098.72462599,0
639,56,1,267154.65828381083,2,0,0,5932133.496557208,0
850,45,0,157395.41929859796,2,1,0,6818574.793387388,0
499,50,0,115863.33469116996,3,1,1,6877142.1341198785,1
675,63,10,530691.6022922881,3,1,0,6513905.47225564,1
696,25,9,269112.99685243855,4,0,1,4732948.529095024,0
758,39,2,99017.76191875862,2,0,0,3956088.8690482066,0
659,33,3,584156.5863293532,3,0,1,3505794.4926658673,0
680,50,1,416287.7148006566,2,1,1,1985002.166796499,0
610,63,10,978336.1188230992,2,1,1,6983707.401015716,0
676,36,10,62484.59024631622,2,1,1,4650577.924140051,0
615,18,10,770111.2707213975,4,1,1,2507319.412758252,0
712,38,0,559688.3730176898,3,1,1,3347017.248579531,0
613,58,3,61089.99602420943,4,1,0,3266053.087134896,1
687,53,6,593427.9520660001,3,0,1,5086048.970030254,0
647,51,9,291292.66764194414,4,1,1,7134935.702141372,0
762,40,10,1450072.752873128,3,1,0,4304020.900808834,1
644,25,5,76349.1553734489,2,0,0,494932.9704327015,0
472,52,5,514776.4568383159,2,0,0,4621639.32968216,1
776,32,10,240617.26657540596,2,1,0,4687612.199805609,0
559,77,8,1571127.2192096275,1,1,1,4550159.538128956,0
584,53,1,200220.04879154614,2,0,1,3745077.667048597,1
590,36,3,1637536.7405244643,2,0,1,5434878.161451684,0
787,35,4,1158777.5487363185,2,1,1,5132282.230298003,0
436,43,0,157617.93128374772,4,1,0,4950339.371746706,1
850,41,7,813652.737495526,4,1,0,5825282.722885931,0
755,61,7,2000000.0,1,0,1,4140334.353704293,1
672,47,5,145619.530300953,2,0,0,4026828.6605986934,1
644,34,4,287039.9687684203,2,0,0,7760246.5791708,0
678,73,7,367172.8902506015,2,0,1,6118710.819430872,0
702,45,2,174729.90061469498,3,1,1,6653892.1218856,0
714,56,2,7691.273349944534,2,1,0,7452209.170668136,1
705,35,1,124313.53535850756,2,1,1,6051888.3612496,0
658,50,4,165598.90449041122,3,1,1,6856777.358272342,0
630,49,2,293133.6410608417,3,0,0,1841309.6758594792,1
634,18,2,93829.37419601211,1,1,1,5408307.743992054,0
630,75,5,1032786.5047112375,3,1,0,4634563.076371345,0
763,64,7,610239.3615144768,2,1,1,8355368.1817996185,0
709,39,1,44525.16943544079,2,0,1,6855291.0636066,0
355,28,3,525043.1527527485,1,1,1,3739109.61841364,1
715,50,10,530162.0768542385,2,0,0,5745588.317058411,0
669,46,6,1564302.4975021768,2,0,0,5335362.66689848,1
648,50,0,1512.7216990292188,2,1,0,5908662.866304457,1
611,47,0,142464.5658403203,2,1,1,2962315.0612506964,0
762,52,9,1314098.6129270885,3,0,0,5720032.93047645,0
744,66,6,1345109.4298030923,2,0,1,4543697.301423531,0
572,53,6,637531.1134681122,1,1,0,5564899.528111201,1
690,29,0,725711.6131395232,3,0,1,3551229.6697556605,0
552,65,0,47970.81642572758,1,1,0,3829873.6572068008,1
512,69,3,360645.60185835883,4,0,1,7347684.040733405,0
587,80,4,131711.35655118324,2,0,0,2896904.883319678,1
736,28,4,99968.73104671395,2,1,0,3044491.1979159033,0
745,48,3,831164.3967296535,2,1,1,4896837.485568844,0
701,18,7,72534.93083511123,1,0,1,3456219.2496280908,1
722,53,6,316168.71099660953,2,1,0,3229942.7354744026,0
701,36,8,1394995.551239541,1,0,0,5210151.94241659,1
585,73,6,102794.30715816637,2,0,1,1989868.2861925904,0
693,33,9,1908206.9746512317,1,1,0,2984075.5301727243,0
730,19,0,2000000.0,2,1,1,9108191.165847287,0
725,37,6,405534.4119286653,2,1,1,5918950.117938018,0
768,18,0,93250.78454906962,2,1,0,3506873.2954601776,0
720,56,6,189975.35903047715,1,1,1,5836430.156532394,0
685,18,9,276251.79840850644,1,1,1,6134660.953973259,0
757,45,7,185042.3878436581,1,0,1,6988828.840180477,0
647,18,10,164693.60332680272,3,0,0,4745687.941086539,0
561,40,8,1791894.2532876013,2,1,1,6952995.405545779,0
633,69,2,83242.70303232502,3,1,0,923106.9502356541,0
575,50,3,660867.7489387274,2,1,1,2887383.7390484936,0
